time,coord,meanF,stdF
6.00001,8200.0,-1.7836860372590397,0.1338613645745061
16.00001,8250.0,-1.644109023492621,0.13466933856913943
26.000009999999996,8300.0,-1.4885078711402604,0.12505141733309522
36.000009999999996,8350.0,-1.3922410021997198,0.13269798294995325
46.000009999999996,8400.0,-1.2037728966660002,0.1319582453030435
56.00001,8450.0,-1.0218309447623202,0.13212518725324066
66.00000999999999,8500.0,-0.8679517238505601,0.1419065380724284
76.00001,8550.0,-0.6782286393186401,0.1416598577034553
86.00001000000002,8600.0,-0.5362603322778,0.1316658905926206
96.00001000000002,8650.0,-0.36829335166266,0.13053019713732014
106.00000999999999,8700.0,-0.21499006039664004,0.13383822400128814
116.00000999999999,8750.0,-0.11412566380709999,0.12990316252760842
126.00000999999999,8800.0,0.026483301720939996,0.13786829250047564
136.00001,8850.0,0.12961901698654005,0.1402133666580179
146.00000999999997,8900.0,0.27621220145001996,0.14616644340224666
156.00000999999997,8950.0,0.32202785797757993,0.140250820110751
166.00000999999997,9000.0,0.36765003374745986,0.14426439735443322
176.00000999999997,9050.0,0.37770126305212,0.1546517130501723
186.00001,9100.0,0.4377968919651399,0.13947653830088383
196.00001,9150.0,0.1952914747215601,0.14296893023709914
206.00001,9200.0,0.3426421809598801,0.15189403620706712
216.00001,9250.0,0.35613287141844,0.15468278745662487
226.00000999999997,9300.0,0.16925767042698006,0.15945486430182376
236.00001,9350.0,0.25203855325847996,0.15361386925828827
246.00000999999997,9400.0,0.30516514977376,0.15906008505299282
256.00001,9450.0,0.29204686266407986,0.16513102054955894
266.00001,9500.0,0.3352753424979,0.1526484833986446
276.00001,9550.0,0.3371003750248801,0.15917851869549568
286.00001000000003,9600.0,0.35649393272481994,0.15587580201021553
296.00001000000003,9650.0,0.36772755941488,0.16038654535518726
306.00001000000003,9700.0,0.33929557657214016,0.17720660986929654
316.00001000000003,9750.0,0.3274251819557801,0.1667990915896235
326.00001000000015,9800.0,0.36538054868096,0.16554097972556825
336.00001000000003,9850.0,0.22638635213212,0.15394043363258883
346.00001,9900.0,0.3639558644950398,0.14997056295339434
356.00001,9950.0,0.2542161230894399,0.14979864106136487
366.00001,10000.0,0.25155644555817996,0.15532704278017362
376.00001,10050.0,0.23712357115954,0.1483489994000611
386.00001,10100.0,0.30924017451638003,0.12819785094410388
396.00001,10150.0,0.33112414118517997,0.14654907543043377
406.00001000000003,10200.0,0.34269594078626014,0.16113534970044785
416.00001,10250.0,-0.29675924457941993,0.13966522182030058
426.00001,10300.0,-0.20491340948694,0.13948846584751923
436.00001000000003,10350.0,-0.08490922181259998,0.128124754217058
446.00001,10400.0,0.0025338364457600025,0.14043559065585218
456.00001,10450.0,0.18704179182979996,0.14290212110472503
466.00001,10500.0,0.35566251572362007,0.12571650274945007
476.00001,10550.0,0.5017695147168402,0.1281308184745977
486.00001000000003,10600.0,0.63695365061456,0.12243346975087734
496.00001000000003,10650.0,0.7891648232394602,0.13300104586365402
506.00001,10700.0,0.9252827772761202,0.1342973610058275
516.0000100000001,10750.0,1.13542898691786,0.13957686007548858
526.0000100000001,10800.0,1.2680671358737001,0.12676507384922422
