time,coord,meanF,stdF
6.00001,8400.0,-1.10230405137262,0.1428970649475829
16.00001,8450.0,-0.93336460910542,0.12486170242371991
26.000009999999996,8500.0,-0.7547325484567798,0.13783669941498938
36.000009999999996,8550.0,-0.6242474811141401,0.1284844402796221
46.000009999999996,8600.0,-0.46526332380606,0.1318495612110089
56.00001,8650.0,-0.28654514658726005,0.1380470668674319
66.00000999999999,8700.0,-0.17450846677940002,0.1395351135127597
76.00001,8750.0,-0.029423033375419985,0.14027133826195787
86.00001000000002,8800.0,0.08746699093930001,0.14426611347287224
96.00001000000002,8850.0,0.18785395006604014,0.1462684660076054
106.00000999999999,8900.0,0.2784220938198,0.140986012555168
116.00000999999999,8950.0,0.35306603910166,0.1372853531188852
126.00000999999999,9000.0,0.40146588974667985,0.16400766921823695
136.00001,9050.0,0.42909484619708,0.15478683946129326
146.00000999999997,9100.0,0.39649172916924,0.15735241398106764
156.00000999999997,9150.0,0.4600941827324199,0.17678972853075905
166.00000999999997,9200.0,0.39862848878852,0.1814002581910597
176.00000999999997,9250.0,0.2070709471766201,0.1675223354871624
186.00001,9300.0,0.31220831461147985,0.16719739690574686
196.00001,9350.0,0.23945601068434,0.17399598599393562
206.00001,9400.0,0.28352907067117994,0.15022550438673488
216.00001,9450.0,0.30405747046624,0.1542059845938024
226.00000999999997,9500.0,0.32653375224434,0.1678154639639944
236.00001,9550.0,0.36526519651384,0.1667769930116931
246.00000999999997,9600.0,0.3981004441581601,0.15426145735621366
256.00001,9650.0,0.4034722258819201,0.17643536533769513
266.00001,9700.0,0.3254405412667599,0.16111487535654379
276.00001,9750.0,0.3444094687588398,0.17907009618897501
286.00001000000003,9800.0,0.34664591837309994,0.1614350660401452
296.00001000000003,9850.0,0.38381044040952017,0.15863699284521848
306.00001000000003,9900.0,0.3619256767304201,0.1471068597395517
316.00001000000003,9950.0,0.26705952763544005,0.15659033932301483
326.00001000000015,10000.0,0.2908048416027199,0.16512724459904152
336.00001000000003,10050.0,0.30909410238769985,0.1448072434263259
346.00001,10100.0,0.3518610152709,0.15481278206590454
356.00001,10150.0,0.3856218647715199,0.1439891521791172
366.00001,10200.0,0.33869557833656005,0.1499275948307567
376.00001,10250.0,-0.23031888067099998,0.14303488376068274
386.00001,10300.0,-0.07334205693034,0.14937882909619954
396.00001,10350.0,0.04300636139605999,0.13409802789274253
406.00001000000003,10400.0,0.17019889827562,0.13608368383863928
416.00001,10450.0,0.28344835757394,0.13372758189521095
426.00001,10500.0,0.40316338491473996,0.1385987681170219
436.00001000000003,10550.0,0.6366406065554201,0.12976553398200652
446.00001,10600.0,0.7648758936371403,0.1386019399968684
456.00001,10650.0,0.89431538087116,0.13135728828302165
466.00001,10700.0,1.0865986794639202,0.1252017100368223
476.00001,10750.0,1.2484210934338003,0.1284560763802984
486.00001000000003,10800.0,1.4440952697162999,0.1396040555731074
496.00001000000003,10850.0,1.5503379139585807,0.1379022896623037
506.00001,10900.0,1.7297266478152802,0.1285813451401496
516.0000100000001,10950.0,1.8633473051534404,0.12994355869229599
526.0000100000001,11000.0,2.0626509263547597,0.1585396219408865
