mol,natoms,nwater,ngas,coord
Diethyl_ether,68,1948,1000,10500
Diethyl_ether,54,1986,1000,10550
Diethyl_ether,57,2028,1000,10600
Diethyl_ether,53,2070,1000,10650
Diethyl_ether,70,2074,1000,10700
Diethyl_ether,52,2077,1000,10750
Diethyl_ether,40,2102,1000,10800
